time,icao24,lat,lon,velocity,heading,vertrate,baroaltitude,geoaltitude,callsign
1711098991,e48394,-23.639007568359375,-46.647542317708314,85.40390189557009,143.82037955202105,20.15744,990.6,1036.32,
1711098992,e48394,-23.6400146484375,-46.646728515625,86.12290394642726,143.7461622625552,19.832320000000003,1013.46,1051.56,
1711098993,e48394,-23.640669483249496,-46.64623908276826,86.12290394642726,143.7461622625552,19.832320000000003,1036.3200000000002,1074.42,GLO1402 
1711098994,e48394,-23.641414319054547,-46.64561721513854,86.5382889053244,143.94758475481564,19.5072,1059.18,1097.28,GLO1402 
1711098995,e48394,-23.641926393670587,-46.6452544590212,86.5382889053244,143.94758475481564,19.832320000000003,1074.42,1120.14,GLO1402 
1711098996,e48394,-23.64267122947564,-46.644632591391485,86.5382889053244,143.94758475481564,20.15744,1097.28,1135.3799999999999,GLO1402 
1711098997,e48394,-23.643035888671875,-46.64433797200519,86.5382889053244,143.94758475481564,20.80768,1104.9,1150.62,GLO1402 
1711098998,e48394,-23.643814086914062,-46.64372762044269,86.12290394642726,143.7461622625552,21.1328,1135.38,1150.6200000000001,GLO1402 
1711098999,e48394,-23.644160901085797,-46.64344067843456,86.12290394642726,143.7461622625552,21.45792,1143.0,1188.72,GLO1402 
1711099000,e48394,-23.64518505031782,-46.64266334389737,85.81968315151103,144.02312971289066,21.45792,1181.1000000000001,1234.44,GLO1402 
1711099001,e48394,-23.645828247070312,-46.64215087890625,85.2193217299984,144.5829447235326,21.45792,1196.3400000000001,1249.68,GLO1402 
1711099002,e48394,-23.646441960738912,-46.64167872015037,85.04990099668048,145.34868408799548,21.1328,1219.2,1257.3000000000002,GLO1402 
1711099003,e48394,-23.646954035354895,-46.641315964033026,84.75845455113443,145.63476093874033,20.80768,1234.44,1272.54,GLO1402 
1711099004,e48394,-23.647567749023438,-46.640879313151004,84.61000897133152,146.40655258397243,20.15744,1249.68,1303.0200000000002,GLO1402 
1711099005,e48394,-23.648117065429688,-46.640523274739564,84.75689332005737,146.88865803962798,19.182080000000003,1272.54,1325.8799999999999,GLO1402 
1711099006,e48394,-23.64876957262976,-46.64007222877359,84.9097575248152,147.3690615259255,17.881600000000002,1287.78,1341.12,GLO1402 
1711099007,e48394,-23.649673461914062,-46.63945515950519,85.23329554688824,148.3245312618908,16.256,1303.02,1356.36,GLO1402 
1711099008,e48394,-23.650352348715614,-46.63903578272402,85.31864136509489,149.56948765307027,14.630400000000002,1318.26,1356.36,GLO1402 
1711099009,e48394,-23.650726318359375,-46.6387939453125,85.89366299340291,150.9787267752974,13.329920000000001,1325.88,1386.8400000000001,GLO1402 
1711099010,e48394,-23.651275634765625,-46.638437906901004,86.50617169572087,153.13018691250096,11.704320000000001,1333.5,1402.08,GLO1402 
1711099011,e48394,-23.65230754270391,-46.63799933667451,87.54621716429878,156.44773632710536,9.7536,1348.74,1402.0800000000002,GLO1402 
1711099012,e48394,-23.652912721795587,-46.63774022516213,88.57106318007767,159.24920441040138,8.77824,1356.3600000000001,1409.7,GLO1402 
1711099013,e48394,-23.653976440429688,-46.63731892903644,89.64472702682875,162.29290758655037,8.128,1363.98,1432.56,GLO1402 
1711099014,e48394,-23.654728259070453,-46.637118357532415,90.46757737460864,165.17352002964432,8.128,1371.6000000000001,1432.5600000000002,GLO1402 
1711099015,e48394,-23.655258178710938,-46.63701375325519,91.30620170838965,168.62675729814066,8.128,1379.22,1440.18,GLO1402 
1711099016,e48394,-23.656357587394098,-46.636807423717585,92.03372966199773,171.64343329350282,8.128,1386.8400000000001,1447.8,GLO1402 
1711099017,e48394,-23.657055870961358,-46.63670377911262,93.011987366289,174.6047354317869,8.45312,1394.46,1463.04,GLO1402 
1711099018,e48394,-23.657546997070312,-46.63665771484375,94.23316648293321,177.4968602204151,8.77824,1402.0800000000002,1470.66,GLO1402 
1711099019,e48394,-23.658405885858087,-46.63665195681011,95.17353037903311,180.30970389995883,9.10336,1409.7,1470.66,GLO1402 
1711099020,e48394,-23.659802452992608,-46.63670377911262,95.79853454280536,182.7702157972002,9.42848,1424.94,1485.9,GLO1402 
1711099021,e48394,-23.660293579101562,-46.63675944010413,96.43321047533763,183.97673097507757,9.7536,1424.94,1493.52,GLO1402 
1711099022,e48394,-23.66119902012713,-46.63685924602004,97.31697865034529,186.3736393658775,9.7536,1440.18,1508.76,GLO1402 
1711099023,e48394,-23.66222316935915,-46.63701471292745,98.21704705399772,188.13010235415598,9.7536,1447.8000000000002,1516.38,GLO1402 
1711099024,e48394,-23.663131713867188,-46.637166341145814,99.12095744112274,189.5600964808863,9.7536,1455.42,1524.0,GLO1402 
1711099025,e48394,-23.664364572298723,-46.6374292913473,99.98891123955032,190.67398122022252,9.7536,1470.66,1539.24,GLO1402 
1711099026,e48394,-23.665062855865983,-46.63763658055717,101.39768236653373,191.709001101864,9.42848,1478.28,1546.86,GLO1402 
1711099027,e48394,-23.6656494140625,-46.637725830078125,102.22430758598935,192.4975327234405,9.42848,1478.28,1554.48,GLO1402 
1711099028,e48394,-23.6665525274762,-46.63799933667451,102.95308541708111,192.9946167919165,9.10336,1493.52,1569.72,GLO1402 
1711099029,e48394,-23.666878393140905,-46.638051158976964,104.18983415813871,193.41870808106873,8.77824,1493.52,1569.72,GLO1402 
1711099030,e48394,-23.668368064751064,-46.638465737396814,104.18983415813871,193.41870808106873,8.77824,1508.76,1569.72,GLO1402 
1711099031,e48394,-23.669485318458726,-46.63872484890919,105.93175221809341,193.76630068546626,8.128,1516.38,1584.96,GLO1402 
