time,icao24,lat,lon,velocity,heading,vertrate,baroaltitude,geoaltitude,callsign
1711306009,e481d7,-23.639598781779682,-46.64769010723762,83.3796133042939,148.36933858786884,13.980160000000001,891.5400000000001,,GLO1452 
1711306010,e481d7,-23.64113500562769,-46.646653661188054,83.65055597158839,148.0693178962822,14.305280000000002,922.0200000000001,960.1200000000001,GLO1452 
1711306011,e481d7,-23.64113500562769,-46.646653661188054,83.65055597158839,148.0693178962822,14.305280000000002,922.0200000000001,960.1200000000001,GLO1452 
1711306012,e481d7,-23.642074584960938,-46.646016438802064,83.65055597158839,148.0693178962822,14.305280000000002,944.88,960.1200000000001,GLO1452 
1711306013,e481d7,-23.642717781713486,-46.64556539283609,84.35940491413533,147.95758009409312,13.655040000000001,952.5,1005.84,GLO1452 
1711306014,e481d7,-23.643462617518537,-46.645047169811335,84.52551316706368,148.43818815835064,13.329920000000001,967.74,1005.84,GLO1452 
1711306015,e481d7,-23.644134521484375,-46.64464314778644,84.52551316706368,148.43818815835064,13.329920000000001,982.98,1013.46,GLO1452 
1711306016,e481d7,-23.645045393604335,-46.64401072376177,84.96428523175294,148.6197705780596,13.329920000000001,998.22,1043.94,GLO1452 
1711306017,e481d7,-23.645416259765625,-46.64377848307288,84.96428523175294,148.6197705780596,13.329920000000001,1005.84,1043.94,GLO1452 
1711306018,e481d7,-23.645416259765625,-46.64377848307288,84.96428523175294,148.6197705780596,13.329920000000001,1005.84,1051.56,GLO1452 
1711306019,e481d7,-23.646469116210938,-46.64306640625,84.96428523175294,148.6197705780596,13.329920000000001,1028.7,1051.56,GLO1452 
1711306020,e481d7,-23.647419557733087,-46.6424560546875,85.58035322846982,149.27251338440033,13.329920000000001,1043.94,1097.28,GLO1452 
1711306021,e481d7,-23.648345947265625,-46.64189656575519,86.02297462464139,149.4475907148403,13.004800000000001,1059.18,1112.52,GLO1452 
1711306022,e481d7,-23.648895263671875,-46.64154052734375,86.20736905142168,149.9158434412248,12.679680000000001,1074.42,1120.1399999999999,GLO1452 
1711306023,e481d7,-23.64956096067266,-46.6411086748231,86.20736905142168,149.9158434412248,12.679680000000001,1082.04,1127.76,GLO1452 
1711306024,e481d7,-23.6502685546875,-46.64072672526038,86.79479874022545,151.3082313353816,11.05408,1097.28,1158.24,GLO1452 
1711306025,e481d7,-23.65067821438032,-46.64048680719338,86.79479874022545,151.3082313353816,11.05408,1097.28,1150.62,GLO1452 
1711306026,e481d7,-23.651687622070312,-46.639963785807254,87.42521335088453,153.434948822922,9.7536,1112.52,1165.86,GLO1452 
1711306027,e481d7,-23.652400647179547,-46.63960582805129,87.92177571246742,155.08437149159644,9.10336,1120.14,1181.1000000000001,GLO1452 
1711306028,e481d7,-23.653005826271226,-46.63934671653891,88.76209083487566,157.15023792835078,8.45312,1127.76,1188.72,GLO1452 
1711306029,e481d7,-23.65374755859375,-46.639048258463504,89.05232187910791,159.36647574784178,7.80288,1135.38,1188.72,GLO1452 
1711306030,e481d7,-23.654542050119176,-46.638776671211644,89.05232187910791,159.36647574784178,7.80288,1143.0,1196.3400000000001,GLO1452 
1711306031,e481d7,-23.654983520507812,-46.63859049479163,89.05232187910791,159.36647574784178,7.80288,1143.0,1196.3400000000001,GLO1452 
