time,icao24,lat,lon,velocity,heading,vertrate,baroaltitude,geoaltitude,callsign
1711048834,e47f76,-23.587234497070312,-46.67999267578125,107.50279535486902,320.8263420295558,12.679680000000001,1325.88,1348.74,
1711048835,e47f76,-23.586482678429547,-46.680700913915075,107.9719792975974,319.2506545746512,13.655040000000001,1341.1200000000001,1363.98,
1711048836,e47f76,-23.586482678429547,-46.680700913915075,108.46353613244163,316.92195595893145,13.329920000000001,1341.1200000000001,1363.98,
1711048837,e47f76,-23.5858154296875,-46.681365966796875,108.46353613244163,316.92195595893145,13.329920000000001,1356.3600000000001,1363.98,
1711048838,e47f76,-23.585039559057236,-46.682151938384436,108.46353613244163,316.92195595893145,13.329920000000001,1363.98,1363.98,
1711048839,e47f76,-23.585039559057236,-46.682151938384436,108.46353613244163,316.92195595893145,13.329920000000001,1363.98,1363.98,
1711048840,e47f76,-23.585039559057236,-46.682151938384436,108.46353613244163,316.92195595893145,13.329920000000001,1363.98,1363.98,
1711048841,e47f76,-23.585039559057236,-46.682151938384436,108.46353613244163,316.92195595893145,13.329920000000001,1363.98,1363.98,
1711048842,e47f76,-23.58201366359907,-46.686556834094915,109.40132768868239,301.148580986195,15.60576,1440.18,1394.46,
1711048843,e47f76,-23.58201366359907,-46.686556834094915,109.33599250966317,298.3737904995701,15.93088,1440.18,1470.66,
1711048844,e47f76,-23.581192016601562,-46.68833414713538,109.77082583529233,295.2439990025354,16.581120000000002,1470.66,1470.66,
1711048845,e47f76,-23.581192016601562,-46.68833414713538,109.77082583529233,295.2439990025354,16.581120000000002,1470.66,1470.66,
1711048846,e47f76,-23.580523991988912,-46.690028928360846,109.77082583529233,295.2439990025354,16.581120000000002,1501.14,1470.66,
1711048847,e47f76,-23.580523991988912,-46.690028928360846,109.77082583529233,295.2439990025354,16.581120000000002,1501.14,1470.66,
1711048848,e47f76,-23.580523991988912,-46.690028928360846,109.77082583529233,295.2439990025354,16.581120000000002,1501.14,1470.66,
1711048849,e47f76,-23.580523991988912,-46.690028928360846,109.77082583529233,295.2439990025354,16.581120000000002,1501.14,1470.66,
1711048850,e47f76,-23.580523991988912,-46.690028928360846,109.77082583529233,295.2439990025354,16.581120000000002,1501.14,1470.66,
1711048851,e47f76,-23.580523991988912,-46.690028928360846,109.77082583529233,295.2439990025354,16.581120000000002,1501.14,1470.66,
1711048852,e47f76,-23.580523991988912,-46.690028928360846,109.20399315728933,278.39730258668976,17.55648,1501.14,1539.24,
1711048853,e47f76,-23.579132080078125,-46.696980794270814,109.30694211702135,276.7570975445059,17.881600000000002,1615.44,1653.5400000000002,
1711048854,e47f76,-23.57904052734375,-46.698201497395814,109.37229464972928,274.3160275198656,16.90624,1630.68,1676.4,
1711048855,e47f76,-23.578994750976562,-46.6986083984375,109.29967831242249,273.77819770716155,15.60576,1653.5400000000002,1684.0200000000002,PRCON   
1711048856,e47f76,-23.578903198242188,-46.70084635416667,109.78046923563029,273.4925931608561,15.60576,1668.78,1699.2600000000002,PRCON   
1711048857,e47f76,-23.578848111427476,-46.70142983490564,109.72259612038279,272.95631065750365,15.93088,1676.4,1714.5,PRCON   
1711048858,e47f76,-23.578848111427476,-46.70142983490564,109.67434519627277,272.41950921665637,15.60576,1676.4,1722.1200000000001,PRCON   
1711048859,e47f76,-23.578848111427476,-46.70142983490564,109.65383212426225,272.15094312751603,16.581120000000002,1676.4,1722.1200000000001,PRCON   
1711048860,e47f76,-23.578765869140625,-46.70384724934894,109.65383212426225,272.15094312751603,16.256,1729.74,1767.84,PRCON   
1711048861,e47f76,-23.578720092773438,-46.70506795247394,109.65383212426225,272.15094312751603,16.256,1744.98,1767.84,PRCON   
