time,icao24,lat,lon,velocity,heading,vertrate,baroaltitude,geoaltitude,callsign
1710809097,e49a8b,-23.640855692200773,-46.647016417305394,73.95479182395538,150.40342496246961,13.655040000000001,1013.46,1066.8,AZU6008 
1710809098,e49a8b,-23.64132121457891,-46.64675730579302,73.95479182395538,150.40342496246961,13.655040000000001,1021.08,1089.66,AZU6008 
1710809099,e49a8b,-23.641891479492188,-46.646372477213504,74.21021870127473,150.05805746972703,13.329920000000001,1036.3200000000002,1097.2800000000002,AZU6008 
1710809100,e49a8b,-23.64248502052436,-46.646031793558336,74.21021870127473,150.05805746972703,13.004800000000001,1051.56,1112.52,AZU6008 
1710809101,e49a8b,-23.643035888671875,-46.645660400390625,74.46832340610163,149.7150716505978,13.004800000000001,1066.8,1127.76,AZU6008 
1710809102,e49a8b,-23.64388158765894,-46.64515081441624,74.72907819181725,149.37446728130536,12.679680000000001,1074.42,1143.0,AZU6008 
1710809103,e49a8b,-23.644454956054688,-46.644744873046875,74.99245541479489,149.03624346792648,12.029440000000001,1089.66,1158.24,AZU6008 
1710809104,e49a8b,-23.645091945842182,-46.644321657576654,74.99245541479489,149.03624346792648,11.704320000000001,1104.9,1158.24,AZU6008 
1710809105,e49a8b,-23.645370483398438,-46.644134521484375,75.69847241558229,148.90268711422056,10.72896,1104.9,1173.48,AZU6008 
1710809106,e49a8b,-23.64597643836072,-46.64375161224939,76.13944996665053,149.1026348397335,10.07872,1120.14,1188.72,AZU6008 
1710809107,e49a8b,-23.646560668945312,-46.64337158203125,76.31998240732386,149.63236301585147,9.42848,1127.76,1203.96,AZU6008 
1710809108,e49a8b,-23.64746610997088,-46.64281881080484,76.95366937025898,150.35013649242444,8.45312,1143.0,1203.96,AZU6008 
1710809109,e49a8b,-23.647842407226562,-46.642608642578125,78.25638528712554,151.7502645050257,7.152640000000001,1150.6200000000001,1211.58,AZU6008 
1710809110,e49a8b,-23.648529052734375,-46.64220174153644,78.92483089607498,152.43279249908437,6.502400000000001,1158.24,1219.2,AZU6008 
1710809111,e49a8b,-23.64942130395923,-46.64173054245282,80.30930563791671,154.5839937702482,5.52704,1165.8600000000001,1226.82,AZU6008 
1710809112,e49a8b,-23.649747169623936,-46.641575075545404,80.55608274000618,155.07152586453873,5.20192,1165.8600000000001,1234.44,AZU6008 
1710809113,e49a8b,-23.65045166015625,-46.6412353515625,81.33097695604783,156.51588470949514,4.8768,1173.48,1242.06,AZU6008 
1710809114,e49a8b,-23.651050632282875,-46.640953207915686,82.6335433364559,158.06611495893696,4.55168,1181.1000000000001,1242.06,AZU6008 
1710809115,e49a8b,-23.651824951171875,-46.64067586263019,83.5128177923665,159.44395478041653,4.22656,1181.1000000000001,1249.68,AZU6008 
1710809116,e49a8b,-23.652923583984375,-46.640268961588504,84.75845455113443,161.23513670710372,4.22656,1188.72,1257.3,AZU6008 
1710809117,e49a8b,-23.653378244173723,-46.64012405107604,85.59272211901403,162.87195252640333,4.22656,1188.72,1257.3,AZU6008 
1710809118,e49a8b,-23.65411376953125,-46.639862060546875,86.855760853968,164.89370116879923,4.55168,1196.3400000000001,1264.92,AZU6008 
1710809119,e49a8b,-23.654708862304688,-46.63970947265625,87.60665639632641,167.10625595511786,4.55168,1196.3400000000001,1280.16,AZU6008 
1710809120,e49a8b,-23.655892065015905,-46.63945036114387,88.58301447728228,168.95109432834528,4.8768,1203.96,1272.54,AZU6008 
1710809121,e49a8b,-23.65667724609375,-46.639302571614564,89.56793593133409,171.07869834555834,5.20192,1211.5800000000002,1287.7800000000002,AZU6008 
1710809122,e49a8b,-23.65710242319915,-46.63924307193395,89.9232808043687,171.7771861094251,5.52704,1219.2,1287.7800000000002,AZU6008 
1710809123,e49a8b,-23.657958984375,-46.63914998372394,91.12486428945252,173.51692630710275,5.8521600000000005,1219.2,1295.4,AZU6008 
1710809124,e49a8b,-23.658920288085938,-46.639048258463504,91.89559697341666,175.18308470350738,6.1772800000000005,1226.8200000000002,1303.0200000000002,AZU6008 
1710809125,e49a8b,-23.659927368164062,-46.638997395833314,92.66991509024956,177.77295303258643,6.502400000000001,1234.44,1310.64,AZU6008 
1710809126,e49a8b,-23.660659790039062,-46.638997395833314,93.63446106011081,179.37040139158972,6.502400000000001,1242.0600000000002,1318.2600000000002,AZU6008 
1710809127,e49a8b,-23.66110591565149,-46.63903578272402,93.63446106011081,180.62959860841028,6.502400000000001,1242.0600000000002,1318.2600000000002,AZU6008 
1710809128,e49a8b,-23.661941528320312,-46.639048258463504,94.74712227974588,182.48955292199915,6.502400000000001,1249.68,1325.88,AZU6008 
1710809129,e49a8b,-23.66245593054822,-46.63908760502653,95.44426723219291,184.3276482031082,6.502400000000001,1264.92,1341.1200000000001,AZU6008 
