time,icao24,lat,lon,velocity,heading,vertrate,baroaltitude,geoaltitude,callsign
1711413375,e48985,-23.638667737023297,-46.64815650795987,81.63466086334661,147.6118851465991,19.832320000000003,922.0200000000001,,
1711413376,e48985,-23.639328002929688,-46.64774576822913,80.767708,147.22091933193045,20.15744,937.26,990.6,
1711413377,e48985,-23.63983154296875,-46.6473388671875,80.33566464597463,147.02227668618352,19.832320000000003,960.12,1013.46,
1711413378,e48985,-23.640609741210938,-46.64683024088538,80.18728251716887,146.513831184487,19.182080000000003,982.98,1036.32,
1711413379,e48985,-23.64108845338984,-46.646446371978186,80.04523815557401,146.00354085174953,18.20672,998.22,1051.56,GLO1464 
1711413380,e48985,-23.641433715820312,-46.64621988932288,79.6192465782904,145.79654317182437,16.581120000000002,1005.84,1059.18,GLO1464 
1711413381,e48985,-23.6422119140625,-46.64560953776038,79.48617625325632,145.2813934289326,15.93088,1028.7,1089.66,GLO1464 
1711413382,e48985,-23.642810886189125,-46.64515081441624,80.07664173363007,144.67627109977226,14.630400000000002,1043.94,1104.9,GLO1464 
1711413383,e48985,-23.64349365234375,-46.64459228515625,80.37518694976553,144.37706069430436,13.655040000000001,1059.18,1112.52,GLO1464 
1711413384,e48985,-23.644160901085797,-46.644062546064276,80.37518694976553,144.37706069430436,12.679680000000001,1074.42,1127.76,GLO1464 
1711413385,e48985,-23.644775390625,-46.643575032552064,80.67590785570157,144.0800728640267,11.704320000000001,1089.66,1150.6200000000001,GLO1464 
1711413386,e48985,-23.64532470703125,-46.64318156692218,80.67590785570157,144.0800728640267,11.05408,1104.9,1143.0,GLO1464 
1711413387,e48985,-23.645650572696013,-46.6429224554098,80.79391745446831,144.58955170914825,10.40384,1104.9,1158.24,GLO1464 
1711413388,e48985,-23.646331787109375,-46.6424560546875,80.91829643197994,145.0975043840753,9.7536,1120.14,1165.86,GLO1464 
1711413389,e48985,-23.646954035354895,-46.6419896539652,81.18604392771014,146.10854216275249,9.10336,1127.76,1173.48,GLO1464 
1711413390,e48985,-23.64793163234907,-46.64141960863793,81.69785374665555,148.91249467652003,8.128,1143.0,1196.3400000000001,GLO1464 
1711413391,e48985,-23.64816439353814,-46.641212319428064,81.69785374665555,148.91249467652003,7.80288,1143.0,1203.96,GLO1464 
1711413392,e48985,-23.648816124867608,-46.640849563310724,82.36407495166256,153.274905162316,7.152640000000001,1150.6200000000001,1211.5800000000002,GLO1464 
1711413393,e48985,-23.649581909179688,-46.640523274739564,82.36407495166256,153.274905162316,6.827520000000001,1158.24,1219.2,GLO1464 
1711413394,e48985,-23.650314331054688,-46.640218098958314,83.87961698518038,158.78588431300594,5.52704,1165.8600000000001,1226.8200000000002,GLO1464 
1711413395,e48985,-23.651092529296875,-46.639912923177064,84.9222240874319,162.00409070275964,5.20192,1173.48,1234.44,GLO1464 
1711413396,e48985,-23.651935124801412,-46.63965765035374,84.9222240874319,162.00409070275964,5.20192,1181.1000000000001,1242.0600000000002,GLO1464 
1711413397,e48985,-23.653192035222446,-46.63945036114387,87.17055860640582,168.4248111826038,5.52704,1188.72,1249.68,GLO1464 
1711413398,e48985,-23.653518676757812,-46.639404296875,88.3960908368713,171.63411387596742,5.8521600000000005,1188.72,1249.68,GLO1464 
1711413399,e48985,-23.654525756835938,-46.639353434244754,88.3960908368713,171.63411387596742,5.8521600000000005,1196.3400000000001,1257.3000000000002,GLO1464 
1711413400,e48985,-23.655333438162074,-46.6392948942364,89.8909009454258,174.74619724873773,5.8521600000000005,1203.96,1257.3000000000002,GLO1464 
1711413401,e48985,-23.656265258789062,-46.639353434244754,91.12776852874983,177.7352454517766,5.8521600000000005,1211.5800000000002,1272.54,GLO1464 
1711413402,e48985,-23.657180786132812,-46.639404296875,94.25703559997801,182.81555668421123,5.52704,1211.5800000000002,1280.16,GLO1464 
1711413403,e48985,-23.658187866210938,-46.63950602213538,94.25703559997801,182.81555668421123,5.8521600000000005,1219.2,1272.5400000000002,GLO1464 
1711413404,e48985,-23.658592094809364,-46.639554005748835,96.8644912274803,186.70983680775691,5.8521600000000005,1226.8200000000002,1287.78,GLO1464 
1711413405,e48985,-23.6597900390625,-46.63976033528644,96.8644912274803,186.70983680775691,5.8521600000000005,1234.44,1287.7800000000002,GLO1464 
1711413406,e48985,-23.66070556640625,-46.639912923177064,97.70780056281549,188.1727648775545,6.1772800000000005,1242.0600000000002,1295.4,GLO1464 
1711413407,e48985,-23.661529541015625,-46.64006551106769,100.40096608679173,190.33110484433968,6.502400000000001,1242.0600000000002,1310.64,GLO1464 
1711413408,e48985,-23.662549035023858,-46.64027951798346,101.60106199961534,190.79786863460228,6.502400000000001,1249.68,1318.26,GLO1464 
1711413409,e48985,-23.663386975304547,-46.64043498489093,101.60106199961534,190.79786863460228,6.502400000000001,1257.3,1325.8799999999999,GLO1464 
1711413410,e48985,-23.6641845703125,-46.640625,103.21367293441023,190.91788536043143,6.827520000000001,1264.92,1333.5,GLO1464 
1711413411,e48985,-23.664597333487848,-46.64069409640331,104.22411987101219,190.81075631847017,6.827520000000001,1264.92,1333.5,GLO1464 
1711413412,e48985,-23.666473388671875,-46.641082763671875,105.14057408541538,190.43021996562914,6.827520000000001,1280.16,1341.12,GLO1464 
1711413413,e48985,-23.667388916015625,-46.6412353515625,106.15262428858087,190.32968208901943,6.827520000000001,1287.78,1363.98,GLO1464 
1711413414,e48985,-23.668368064751064,-46.64141960863793,107.07481751934326,189.9601403083728,6.1772800000000005,1295.4,1363.98,GLO1464 
