time,icao24,lat,lon,velocity,heading,vertrate,baroaltitude,geoaltitude,callsign
1711042928,e4827e,-23.603567349708726,-46.67158018867923,67.44123430314198,335.194334245184,9.10336,1203.96,1219.2,
1711042929,e4827e,-23.60263630495234,-46.67199476709902,67.55102243166206,337.14518003822326,8.77824,1211.5800000000002,1226.8200000000002,TAM3192 
1711042930,e4827e,-23.602157592773438,-46.67215983072913,67.55102243166206,337.14518003822326,8.77824,1219.2,1226.8200000000002,TAM3192 
1711042931,e4827e,-23.60147249900689,-46.67240934551887,67.86177421491082,340.0540021383991,7.477760000000001,1226.8200000000002,1234.44,TAM3192 
1711042932,e4827e,-23.60123973781782,-46.672512990123835,68.16528595803551,341.97527647876154,7.477760000000001,1234.44,1249.68,TAM3192 
1711042933,e4827e,-23.600727663201837,-46.67261663472874,68.54471624459036,343.8774012222828,7.152640000000001,1242.0600000000002,1257.3,TAM3192 
1711042934,e4827e,-23.600189208984375,-46.67277018229163,68.99881263853388,345.75653942645215,6.1772800000000005,1242.0600000000002,1257.3000000000002,TAM3192 
1711042935,e4827e,-23.59933109606726,-46.67297939084608,69.85838876804875,350.676408221862,5.8521600000000005,1249.68,1264.92,TAM3192 
1711042936,e4827e,-23.59933109606726,-46.67297939084608,69.85838876804875,350.676408221862,5.8521600000000005,1249.68,1264.92,TAM3192 
1711042937,e4827e,-23.59933109606726,-46.67297939084608,69.85838876804875,350.676408221862,5.8521600000000005,1249.68,1264.92,TAM3192 
1711042938,e4827e,-23.59933109606726,-46.67297939084608,70.1532628707536,355.7946429982914,7.152640000000001,1249.68,1272.54,TAM3192 
1711042939,e4827e,-23.59933109606726,-46.67297939084608,70.1532628707536,355.7946429982914,7.152640000000001,1272.54,1272.54,TAM3192 
1711042940,e4827e,-23.59933109606726,-46.67297939084608,71.00072731868687,0.8303154862580109,6.502400000000001,1280.16,1295.3999999999999,TAM3192 
1711042941,e4827e,-23.59933109606726,-46.67297939084608,71.00072731868687,0.8303154862580109,6.502400000000001,1287.78,1295.3999999999999,TAM3192 
1711042942,e4827e,-23.59509484242585,-46.67297939084608,72.38137499644681,5.710593137499643,6.827520000000001,1295.4,1318.26,TAM3192 
1711042943,e4827e,-23.594009399414062,-46.67277018229163,72.82790221140917,8.530765609948133,6.827520000000001,1303.02,1325.8799999999999,TAM3192 
1711042944,e4827e,-23.59332275390625,-46.672566731770814,73.99593397068993,13.263328743406326,6.827520000000001,1310.64,1325.8799999999999,TAM3192 
1711042945,e4827e,-23.59332275390625,-46.672566731770814,73.99593397068993,13.263328743406326,6.827520000000001,1310.64,1325.8799999999999,TAM3192 
1711042946,e4827e,-23.592115499205534,-46.672150234006494,75.4849064734009,18.68191186034826,8.128,1325.88,1348.74,TAM3192 
1711042947,e4827e,-23.592115499205534,-46.672150234006494,75.4849064734009,18.68191186034826,8.128,1325.88,1348.74,TAM3192 
1711042948,e4827e,-23.59118445444915,-46.671735655586644,76.13944996665053,22.232737193889477,8.45312,1333.5,1356.36,TAM3192 
1711042949,e4827e,-23.59118445444915,-46.671735655586644,76.13944996665053,22.232737193889477,8.45312,1333.5,1356.36,TAM3192 
1711042950,e4827e,-23.59118445444915,-46.671735655586644,76.13944996665053,22.232737193889477,8.45312,1333.5,1356.36,TAM3192 
1711042951,e4827e,-23.58892822265625,-46.67022705078125,78.20225670704579,32.64464013491648,9.10336,1363.98,1363.98,TAM3192 
1711042952,e4827e,-23.58892822265625,-46.67022705078125,78.64265566649682,35.14554549970606,9.10336,1371.6000000000001,1394.46,TAM3192 
1711042953,e4827e,-23.588287353515625,-46.66961669921875,79.23105680922046,37.61395684873273,8.77824,1379.22,1402.0800000000002,TAM3192 
1711042954,e4827e,-23.587646484375,-46.669040895857904,79.63420307478961,39.758180053020446,8.45312,1386.8400000000001,1409.7,TAM3192 
1711042955,e4827e,-23.587051391601562,-46.66844685872394,79.76536752913871,42.12454631601475,9.10336,1394.46,1417.3200000000002,TAM3192 
1711042956,e4827e,-23.586622335143034,-46.66795262750588,80.3932948455918,45.259255151501385,9.10336,1402.0800000000002,1424.94,TAM3192 
1711042957,e4827e,-23.58615681276484,-46.667330759876165,80.3932948455918,45.259255151501385,9.10336,1417.3200000000002,1424.94,TAM3192 
1711042958,e4827e,-23.585678100585938,-46.66661580403644,81.62817677589689,51.39658521147221,8.128,1424.94,1447.8000000000002,TAM3192 
1711042959,e4827e,-23.585225768008513,-46.665879735406804,81.81115444026835,54.21102654081667,7.80288,1424.94,1455.42,TAM3192 
1711042960,e4827e,-23.58485335010596,-46.66520604547463,82.042125257796,56.509221338208995,7.80288,1432.5600000000002,1463.0400000000002,TAM3192 
1711042961,e4827e,-23.584480932203405,-46.66448053323995,82.64795434855094,61.36107745534631,7.477760000000001,1440.18,1478.28,TAM3192 
1711042962,e4827e,-23.584121704101562,-46.663716634114564,83.29545801200314,64.38451567935783,7.477760000000001,1447.8000000000002,1478.28,TAM3192 
1711042963,e4827e,-23.58380126953125,-46.66295369466144,83.29545801200314,64.38451567935783,7.477760000000001,1455.42,1493.52,TAM3192 
1711042964,e4827e,-23.583663940429688,-46.662495930989564,83.69641832599997,67.21759426951832,7.152640000000001,1463.04,1493.52,TAM3192 
1711042965,e4827e,-23.58345678297144,-46.6617339512087,84.61000897133152,72.66675729228436,6.827520000000001,1470.66,1508.76,TAM3192 
1711042966,e4827e,-23.583084365068885,-46.660438393646814,84.61000897133152,72.66675729228436,6.827520000000001,1478.28,1516.3799999999999,TAM3192 
1711042967,e4827e,-23.5828857421875,-46.6595458984375,85.15563421363498,78.146995832256,6.502400000000001,1485.9,1516.3799999999999,TAM3192 
1711042968,e4827e,-23.582794189453125,-46.658833821614564,85.15563421363498,78.146995832256,6.502400000000001,1493.52,1516.3799999999999,TAM3192 
1711042969,e4827e,-23.582794189453125,-46.658833821614564,85.15563421363498,78.146995832256,6.502400000000001,1493.52,1516.3799999999999,TAM3192 
1711042970,e4827e,-23.58270263671875,-46.656951904296875,85.89828461798106,83.8113840367584,7.477760000000001,1508.76,1539.24,TAM3192 
1711042971,e4827e,-23.58271194716633,-46.65618896484375,86.44037065166188,88.97696981133217,7.477760000000001,1516.38,1554.48,TAM3192 
1711042972,e4827e,-23.58270263671875,-46.6552734375,86.46486061090289,91.70472831900729,7.477760000000001,1524.0,1554.48,TAM3192 
1711042973,e4827e,-23.582748413085938,-46.65440877278644,86.46486061090289,91.70472831900729,7.477760000000001,1531.6200000000001,1554.48,TAM3192 
1711042974,e4827e,-23.58285160387976,-46.65401242813971,86.72616514089113,94.76364169072619,7.152640000000001,1531.6200000000001,1569.72,TAM3192 
1711042975,e4827e,-23.583037812831037,-46.652872337485235,86.72311349799918,97.84170321510308,7.477760000000001,1539.24,1577.34,TAM3192 
1711042976,e4827e,-23.583037812831037,-46.652872337485235,86.72311349799918,97.84170321510308,7.477760000000001,1539.24,1577.34,TAM3192 
1711042977,e4827e,-23.583480834960938,-46.65130615234375,86.96538496907533,104.03624346792648,10.07872,1562.1000000000001,1600.2,TAM3192 
1711042978,e4827e,-23.583709716796875,-46.650543212890625,86.87251793543328,108.64953875405142,10.40384,1569.72,1615.44,TAM3192 
1711042979,e4827e,-23.583984375,-46.649678548177064,86.87251793543328,108.64953875405142,10.40384,1577.3400000000001,1615.44,TAM3192 
1711042980,e4827e,-23.584121704101562,-46.64922078450519,86.58567825087823,110.15761089454483,11.3792,1584.96,1615.44,TAM3192 
1711042981,e4827e,-23.584527484441196,-46.64805286335496,85.98450934641248,111.03751102542182,11.3792,1600.2,1645.92,TAM3192 
1711042982,e4827e,-23.584713693392473,-46.64758646263266,85.98450934641248,111.03751102542182,11.3792,1607.8200000000002,1653.54,TAM3192 
1711042983,e4827e,-23.585174560546875,-46.646321614583314,86.55052089788067,111.99112991717715,8.77824,1615.44,1661.16,TAM3192 
1711042984,e4827e,-23.585403442382812,-46.645660400390625,86.55052089788067,111.99112991717715,8.77824,1623.0600000000002,1668.78,TAM3192 
1711042985,e4827e,-23.585723876953125,-46.644846598307254,87.61420836878959,112.80101631217228,7.477760000000001,1630.68,1684.02,TAM3192 
1711042986,e4827e,-23.585906982421875,-46.64438883463538,87.61420836878959,112.80101631217228,7.477760000000001,1638.3000000000002,1684.02,TAM3192 
1711042987,e4827e,-23.586343021716118,-46.64318156692218,88.56359280033547,112.54306100005789,6.1772800000000005,1645.92,1691.64,TAM3192 
1711042988,e4827e,-23.586639404296875,-46.642405192057254,89.03894742413578,112.41614747934365,5.8521600000000005,1653.5400000000002,1699.26,TAM3192 
1711042989,e4827e,-23.586822509765625,-46.64194742838538,89.03894742413578,112.41614747934365,5.8521600000000005,1653.5400000000002,1706.88,TAM3192 
1711042990,e4827e,-23.587142944335938,-46.641133626302064,89.51473427514976,112.29058248419376,5.52704,1661.16,1714.5,TAM3192 
1711042991,e4827e,-23.587554931640625,-46.639963785807254,90.66190686118337,112.34476729132022,4.8768,1668.78,1722.12,TAM3192 
1711042992,e4827e,-23.587832693326277,-46.639191249631494,91.33373347436708,112.5205656028969,4.55168,1668.78,1722.12,TAM3192 
1711042993,e4827e,-23.588150024414062,-46.638437906901004,91.33373347436708,112.5205656028969,4.55168,1676.4,1729.74,TAM3192 
1711042994,e4827e,-23.588150024414062,-46.638437906901004,92.28500206207116,112.27589784825898,3.90144,1676.4,1729.74,TAM3192 
1711042995,e4827e,-23.588150024414062,-46.638437906901004,92.28500206207116,112.27589784825898,3.90144,1676.4,1729.74,TAM3192 
1711042996,e4827e,-23.58890339479609,-46.63634102299528,93.90822598723602,112.209409158215,2.9260800000000002,1684.02,1737.36,TAM3192 
1711042997,e4827e,-23.589229260460797,-46.63556368845815,94.57937864459039,112.38013505195958,2.60096,1684.02,1737.36,TAM3192 
1711042998,e4827e,-23.589523315429688,-46.63482666015625,95.72668010452468,112.43037980334158,2.27584,1691.64,1737.36,TAM3192 
1711042999,e4827e,-23.589927544028114,-46.63374990787145,96.87405343621458,112.47943439710312,3.2512000000000003,1691.64,1744.98,TAM3192 
1711043000,e4827e,-23.590484619140625,-46.632232666015625,97.8255542767725,112.24902365721238,2.60096,1691.64,1752.6000000000001,TAM3192 
1711043001,e4827e,-23.59081203654665,-46.63141790425999,99.92536737321582,112.07528779957278,0.0,1691.64,1744.98,TAM3192 
1711043002,e4827e,-23.59081203654665,-46.63141790425999,99.92536737321582,112.07528779957278,0.0,1691.64,1744.98,TAM3192 
1711043003,e4827e,-23.591537475585938,-46.62943522135413,101.26709597095625,112.39596698842128,0.65024,1691.64,1744.98,TAM3192 
1711043004,e4827e,-23.59174308130298,-46.62898225604363,102.41441792012468,112.44275336529437,-0.32512,1691.64,1744.98,TAM3192 
1711043005,e4827e,-23.592132568359375,-46.62790934244788,103.75966920365775,112.75097634278764,0.0,1691.64,1744.98,TAM3192 
1711043006,e4827e,-23.59253446934588,-46.626857541642096,104.90748106126922,112.79276756769816,1.95072,1691.64,1752.6000000000001,TAM3192 
1711043007,e4827e,-23.592860335010585,-46.626132029407415,106.0553475232626,112.83365417791755,1.30048,1691.64,1752.6000000000001,TAM3192 
1711043008,e4827e,-23.59323275291314,-46.625095583357904,107.20326683562773,112.87366519062672,0.97536,1691.64,1752.6000000000001,TAM3192 
1711043009,e4827e,-23.593643188476562,-46.624043782552064,107.877569777027,113.01920544068922,0.65024,1691.64,1752.6000000000001,TAM3192 
1711043010,e4827e,-23.594009399414062,-46.623077392578125,110.17392084936725,113.09320293259763,0.0,1699.26,1744.98,TAM3192 
1711043011,e4827e,-23.59448966333423,-46.621934422906804,110.17392084936725,113.09320293259763,0.0,1691.64,1752.6000000000001,TAM3192 
1711043012,e4827e,-23.594696044921875,-46.62144978841144,111.32216316584194,113.12905683478341,0.0,1699.26,1760.22,TAM3192 
1711043013,e4827e,-23.595291137695312,-46.619873046875,113.14610744164258,113.3012097105102,-0.32512,1699.26,1752.6,TAM3192 
1711043014,e4827e,-23.59583967823096,-46.61846232864093,113.14610744164258,113.3012097105102,-0.32512,1699.26,1752.6,TAM3192 
1711043015,e4827e,-23.596206665039062,-46.617635091145814,115.51301336117437,112.79652146794261,0.65024,1699.26,1760.22,TAM3192 
1711043016,e4827e,-23.596527099609375,-46.616719563802064,115.51301336117437,112.79652146794261,0.65024,1699.26,1760.22,TAM3192 
1711043017,e4827e,-23.596847534179688,-46.61590576171875,117.1351821824971,112.73600488258147,0.0,1699.26,1760.22,TAM3192 
1711043018,e4827e,-23.597329349841118,-46.61467930056011,117.1351821824971,112.73600488258147,0.0,1699.26,1760.22,TAM3192 
1711043019,e4827e,-23.597515558792395,-46.61426472214032,118.28297104517894,112.77321561435022,-0.65024,1699.26,1760.22,TAM3192 
1711043020,e4827e,-23.598129272460938,-46.61265055338538,119.23231642175921,112.58183257426154,-0.65024,1699.26,1760.22,TAM3192 
1711043021,e4827e,-23.59858626026221,-46.61141449550411,120.65877974176334,112.30040999277377,0.0,1699.26,1760.22,TAM3192 
