time,icao24,lat,lon,velocity,heading,vertrate,baroaltitude,geoaltitude,callsign
1711550948,e48620,-23.63983154296875,-46.64494352520637,77.38065478013222,148.31763397294938,12.354560000000001,998.22,1089.66,PTPVH   
1711550949,e48620,-23.640518188476562,-46.644490559895814,77.81890168776447,148.51656810879132,12.029440000000001,1005.84,1097.28,PTPVH   
1711550950,e48620,-23.640838623046875,-46.644287109375,78.2580762019881,148.71327180695252,11.704320000000001,1013.46,1097.28,PTPVH   
1711550951,e48620,-23.641845703125,-46.643625895182254,79.40456055250269,148.78159723565363,11.704320000000001,1036.3200000000002,1120.14,PTPVH   
1711550952,e48620,-23.642166137695312,-46.64342244466144,80.2862344068796,149.16216805531275,11.3792,1036.3200000000002,1127.7600000000002,PTPVH   
1711550953,e48620,-23.642852783203125,-46.642964680989564,80.2862344068796,149.16216805531275,11.05408,1051.56,1127.76,PTPVH   
1711550954,e48620,-23.6437884831833,-46.64240423238499,82.05986531634319,149.8986954344003,10.40384,1066.8,1150.6200000000001,PTPVH   
1711550955,e48620,-23.644454956054688,-46.641998291015625,83.59517134581448,150.91114857713953,10.07872,1074.42,1165.8600000000001,PTPVH   
1711550956,e48620,-23.645138498079973,-46.64162689784786,84.45973576640968,152.03015677288707,9.42848,1082.04,1173.48,PTPVH   
1711550957,e48620,-23.645919799804688,-46.6412353515625,85.58499177190515,153.58896936459433,9.10336,1089.66,1181.1000000000001,PTPVH   
1711550958,e48620,-23.646721274165827,-46.640797741008214,87.23884258782869,155.24845736208792,8.77824,1104.9,1181.1000000000001,PTPVH   
1711550959,e48620,-23.647109985351562,-46.64067586263019,88.49034970478966,156.71393508177644,8.45312,1104.9,1203.96,PTPVH   
1711550960,e48620,-23.64802473682471,-46.64027951798346,90.08647441461699,158.56313986477485,8.128,1112.52,1203.96,PTPVH   
1711550961,e48620,-23.6488037109375,-46.6400146484375,91.1161510161416,160.54202098841014,8.128,1120.14,1211.5800000000002,PTPVH   
1711550962,e48620,-23.649607512910507,-46.6397612949587,92.74271101773982,162.57013718233216,8.128,1127.76,1226.82,PTPVH   
1711550963,e48620,-23.65011958752649,-46.639554005748835,94.12497762526553,164.1406337333943,8.45312,1135.38,1226.8200000000002,PTPVH   
1711550964,e48620,-23.65137649794758,-46.6392948942364,95.32634826748425,166.26373169437744,8.45312,1150.6200000000001,1242.06,PTPVH   
1711550965,e48620,-23.65137649794758,-46.6392948942364,96.25740774637222,167.96940390346214,9.10336,1150.6200000000001,1249.68,PTPVH   
1711550966,e48620,-23.6527730650821,-46.63903578272402,97.68748385226168,169.9920201985587,9.42848,1165.8600000000001,1249.68,PTPVH   
1711550967,e48620,-23.65411376953125,-46.63884480794269,98.72634743800533,171.912120025462,10.07872,1181.1000000000001,1280.16,PTPVH   
1711550968,e48620,-23.655007572497368,-46.63872484890919,99.30768133494965,174.05313694602648,10.40384,1196.3400000000001,1287.78,PTPVH   
1711550969,e48620,-23.65594482421875,-46.638692220052064,100.57478878032533,175.89350283482958,11.05408,1203.96,1295.4,PTPVH   
1711550970,e48620,-23.65696276648572,-46.63867302660668,101.40942689398598,177.9649655431401,11.704320000000001,1219.2,1310.64,PTPVH   
1711550971,e48620,-23.65740966796875,-46.638743082682254,101.85991200000001,180.0,12.354560000000001,1226.8200000000002,1325.88,PTPVH   
1711550972,e48620,-23.6582662291446,-46.638776671211644,102.4376724903607,182.01459878787057,13.004800000000001,1242.0600000000002,1341.1200000000001,PTPVH   
1711550973,e48620,-23.659561157226562,-46.63889567057288,103.14056951922778,184.0041729407094,13.655040000000001,1257.3,1363.98,PTPVH   
1711550974,e48620,-23.660593841035507,-46.63903578272402,103.45441979388303,185.99409294910848,14.955520000000002,1280.16,1363.98,PTPVH   
1711550975,e48620,-23.661346435546875,-46.63914998372394,103.17905145728339,187.16044972689113,15.60576,1295.4,1386.8400000000001,PTPVH   
1711550976,e48620,-23.662269721596942,-46.6392948942364,103.38276658929844,188.00914029703722,17.231360000000002,1310.64,1409.7,PTPVH   
1711550977,e48620,-23.662735243975135,-46.63934671653891,103.45569886438403,188.29127149169108,17.881600000000002,1318.26,1424.94,PTPVH   
