time,icao24,lat,lon,velocity,heading,vertrate,baroaltitude,geoaltitude,callsign
1709942502,e4952f,-23.640762587725135,-46.646809128095526,87.6323304473829,147.70938813625577,18.20672,960.12,1021.08,GLO1464 
1709942503,e4952f,-23.64113500562769,-46.6466018388856,87.6323304473829,147.70938813625577,18.531840000000003,975.36,1005.84,GLO1464 
1709942504,e4952f,-23.641799926757812,-46.6461181640625,87.6323304473829,147.70938813625577,18.85696,990.6,1021.08,GLO1464 
1709942505,e4952f,-23.642440795898438,-46.645660400390625,87.6323304473829,147.70938813625577,19.182080000000003,1005.84,1066.8,GLO1464 
1709942506,e4952f,-23.64318330409162,-46.64515081441624,87.6323304473829,147.70938813625577,18.85696,1028.7,1089.66,GLO1464 
1709942507,e4952f,-23.643555721994176,-46.64489170290386,87.6323304473829,147.70938813625577,18.531840000000003,1051.56,1104.9,GLO1464 
1709942508,e4952f,-23.64462642346399,-46.64416619066918,88.0676441688979,147.88818512576572,16.90624,1066.8,1127.76,GLO1464 
1709942509,e4952f,-23.645004272460938,-46.643931070963504,88.0676441688979,147.88818512576572,16.581120000000002,1074.42,1127.76,GLO1464 
1709942510,e4952f,-23.645697124933804,-46.64344067843456,88.0676441688979,147.88818512576572,15.280640000000002,1097.28,1143.0,GLO1464 
1709942511,e4952f,-23.646441960738912,-46.6429224554098,88.40357537105658,148.80751901620133,13.980160000000001,1112.52,1173.48,GLO1464 
1709942512,e4952f,-23.647186796543963,-46.6424560546875,88.76209083487566,149.71965971749324,13.329920000000001,1120.14,1188.72,GLO1464 
1709942513,e4952f,-23.64793163234907,-46.6419896539652,89.34161009709732,151.0735741647464,12.354560000000001,1143.0,1219.2,GLO1464 
1709942514,e4952f,-23.64898681640625,-46.641387939453125,89.97035797835694,152.40930274695685,11.05408,1150.6200000000001,1219.2,GLO1464 
1709942515,e4952f,-23.649398803710938,-46.641133626302064,90.88348890384083,154.16017312198127,9.7536,1158.24,1234.44,GLO1464 
1709942516,e4952f,-23.650131225585938,-46.640777587890625,91.20034445376952,156.03751102542182,8.45312,1173.48,1249.68,GLO1464 
1709942517,e4952f,-23.650538557666835,-46.640590451798346,91.20034445376952,156.03751102542182,7.80288,1181.1000000000001,1242.06,GLO1464 
1709942518,e4952f,-23.651655811374496,-46.64012405107604,93.75027367216887,159.77514056883192,5.8521600000000005,1188.72,1264.92,GLO1464 
1709942519,e4952f,-23.65281961731995,-46.63970947265625,95.17214,162.05474677020723,4.22656,1196.3400000000001,1264.92,GLO1464 
1709942520,e4952f,-23.653656005859375,-46.63945515950519,95.96966263649121,164.7718186619124,3.90144,1196.3400000000001,1272.5400000000002,GLO1464 
1709942521,e4952f,-23.654029975503192,-46.63934671653891,97.48136899816917,167.5039889555625,3.5763200000000004,1196.3400000000001,1272.5400000000002,GLO1464 
1709942522,e4952f,-23.65521240234375,-46.63909912109375,97.48136899816917,167.5039889555625,3.5763200000000004,1203.96,1280.16,GLO1464 
1709942523,e4952f,-23.655985169491544,-46.63898396042157,99.93066423870447,173.4969440551183,4.55168,1211.5800000000002,1287.7800000000002,GLO1464 
1709942524,e4952f,-23.65700931872351,-46.63888031581661,101.01982666528468,176.49646835521557,6.502400000000001,1219.2,1287.7800000000002,GLO1464 
1709942525,e4952f,-23.657893811242047,-46.63888031581661,101.87160323814467,179.13194855025446,7.477760000000001,1219.2,1295.4,GLO1464 
1709942526,e4952f,-23.659104169425348,-46.63888031581661,102.93508954719424,181.71835800165545,8.45312,1234.44,1303.0200000000002,GLO1464 
1709942527,e4952f,-23.659515380859375,-46.63889567057288,102.93508954719424,181.71835800165545,8.77824,1242.0600000000002,1303.02,GLO1464 
1709942528,e4952f,-23.660500736559868,-46.63898396042157,103.61928953649277,183.70054305517834,9.10336,1249.68,1310.64,GLO1464 
1709942529,e4952f,-23.66162109375,-46.63909912109375,104.58913480891927,186.49580184541765,8.77824,1257.3,1333.5,GLO1464 
1709942530,e4952f,-23.662642139499496,-46.63924307193395,105.35180093717226,187.5761548956891,8.45312,1264.92,1341.1200000000001,GLO1464 
1709942531,e4952f,-23.663619736493672,-46.63939853884136,106.58430515635405,188.32565033042684,7.477760000000001,1280.16,1348.74,GLO1464 
1709942532,e4952f,-23.664178363347446,-46.639502183446325,106.58430515635405,188.32565033042684,6.827520000000001,1280.16,1356.3600000000001,GLO1464 
1709942533,e4952f,-23.66510940810383,-46.63965765035374,107.24646037166244,188.82974466790907,5.8521600000000005,1287.78,1363.98,GLO1464 
1709942534,e4952f,-23.666152954101562,-46.639862060546875,108.34268807847168,189.01505744854654,5.52704,1295.4,1363.98,GLO1464 
1709942535,e4952f,-23.666702270507812,-46.639963785807254,109.35898526425117,188.93059010041898,5.20192,1303.02,1379.22,GLO1464 
1709942536,e4952f,-23.66808875132415,-46.64017587337855,110.37551574972362,188.84767842052457,4.8768,1303.02,1379.22,GLO1464 
1709942537,e4952f,-23.669677734375,-46.64042154947913,111.39227314783265,188.76628016183835,4.55168,1310.64,1386.8400000000001,GLO1464 
1709942538,e4952f,-23.669677734375,-46.64042154947913,112.40925130120884,188.68635458123666,4.55168,1310.64,1394.46,GLO1464 
1709942539,e4952f,-23.669677734375,-46.64042154947913,113.42644427199669,188.6078623737061,4.22656,1310.64,1394.46,GLO1464 
1709942540,e4952f,-23.672278452727767,-46.640849563310724,114.36866503731547,188.27589282707518,4.22656,1325.88,1394.46,GLO1464 
1709942541,e4952f,-23.673934936523438,-46.641082763671875,116.33375046016369,187.87927815496502,5.20192,1333.5,1409.7,GLO1464 
1709942542,e4952f,-23.6744384765625,-46.641184488932254,117.28420631940492,187.56142842766695,5.52704,1341.1200000000001,1417.32,GLO1464 
1709942543,e4952f,-23.6744384765625,-46.641184488932254,118.23821351030807,187.24869835757383,5.8521600000000005,1341.1200000000001,1424.94,GLO1464 
1709942544,e4952f,-23.677047729492188,-46.64154052734375,118.23821351030807,187.24869835757383,5.8521600000000005,1356.3600000000001,1424.94,GLO1464 
1709942545,e4952f,-23.67767851231463,-46.64162689784786,118.23821351030807,187.24869835757383,5.8521600000000005,1356.3600000000001,1424.94,GLO1464 
1709942546,e4952f,-23.678787231445312,-46.641794840494754,120.27982362690528,187.1250163489018,5.8521600000000005,1363.98,1440.18,GLO1464 
1709942547,e4952f,-23.680378542108087,-46.6419896539652,121.81138824075103,187.03497591043114,6.502400000000001,1371.6000000000001,1447.8,GLO1464 
1709942548,e4952f,-23.681402691340054,-46.64214512087261,122.8325949699157,186.9761964770448,6.827520000000001,1379.22,1463.04,GLO1464 
1709942549,e4952f,-23.6818216614804,-46.64219694317512,123.91694878062427,187.1545198372895,7.152640000000001,1386.8400000000001,1463.04,GLO1464 
1709942550,e4952f,-23.682845810712422,-46.642300587780085,124.93789144639193,187.09575395128616,7.152640000000001,1386.8400000000001,1470.66,GLO1464 
1709942551,e4952f,-23.683963064420027,-46.6424560546875,124.93789144639193,187.09575395128616,7.152640000000001,1394.46,1470.66,GLO1464 
1709942552,e4952f,-23.685195922851562,-46.642659505208314,124.93789144639193,187.09575395128616,7.152640000000001,1402.0800000000002,1470.66,GLO1464 
1709942553,e4952f,-23.685195922851562,-46.642659505208314,124.93789144639193,187.09575395128616,7.152640000000001,1409.7,1470.66,GLO1464 
1709942554,e4952f,-23.685195922851562,-46.642659505208314,124.93789144639193,187.09575395128616,7.152640000000001,1409.7,1470.66,GLO1464 
1709942555,e4952f,-23.685195922851562,-46.642659505208314,129.53368939091638,186.84277341263095,6.827520000000001,1409.7,1501.14,GLO1464 
1709942556,e4952f,-23.685195922851562,-46.642659505208314,129.53368939091638,186.84277341263095,6.827520000000001,1424.94,1501.14,GLO1464 
1709942557,e4952f,-23.685195922851562,-46.642659505208314,129.53368939091638,186.84277341263095,6.827520000000001,1440.18,1501.14,GLO1464 
1709942558,e4952f,-23.685195922851562,-46.642659505208314,129.53368939091638,186.84277341263095,6.827520000000001,1440.18,1501.14,GLO1464 
1709942559,e4952f,-23.693069458007812,-46.6436767578125,132.0879425829277,186.70983680775691,7.152640000000001,1447.8000000000002,1531.6200000000001,GLO1464 
1709942560,e4952f,-23.693069458007812,-46.6436767578125,132.0879425829277,186.70983680775691,7.152640000000001,1447.8000000000002,1531.6200000000001,GLO1464 
1709942561,e4952f,-23.693069458007812,-46.6436767578125,132.0879425829277,186.70983680775691,7.152640000000001,1447.8000000000002,1531.6200000000001,GLO1464 
1709942562,e4952f,-23.693069458007812,-46.6436767578125,132.0879425829277,186.70983680775691,7.152640000000001,1447.8000000000002,1531.6200000000001,GLO1464 
1709942563,e4952f,-23.693069458007812,-46.6436767578125,132.0879425829277,186.70983680775691,7.152640000000001,1447.8000000000002,1531.6200000000001,GLO1464 
1709942564,e4952f,-23.693069458007812,-46.6436767578125,132.0879425829277,186.70983680775691,7.152640000000001,1447.8000000000002,1531.6200000000001,GLO1464 
1709942565,e4952f,-23.693069458007812,-46.6436767578125,132.0879425829277,186.70983680775691,7.152640000000001,1447.8000000000002,1531.6200000000001,GLO1464 
1709942566,e4952f,-23.693069458007812,-46.6436767578125,132.0879425829277,186.70983680775691,7.152640000000001,1447.8000000000002,1531.6200000000001,GLO1464 
1709942567,e4952f,-23.693069458007812,-46.6436767578125,132.0879425829277,186.70983680775691,7.152640000000001,1447.8000000000002,1531.6200000000001,GLO1464 
1709942568,e4952f,-23.693069458007812,-46.6436767578125,132.0879425829277,186.70983680775691,7.152640000000001,1516.38,1531.6200000000001,GLO1464 
1709942569,e4952f,-23.693069458007812,-46.6436767578125,132.0879425829277,186.70983680775691,7.152640000000001,1516.38,1531.6200000000001,GLO1464 
1709942570,e4952f,-23.693069458007812,-46.6436767578125,132.0879425829277,186.70983680775691,7.152640000000001,1516.38,1531.6200000000001,GLO1464 
1709942571,e4952f,-23.693069458007812,-46.6436767578125,132.0879425829277,186.70983680775691,7.152640000000001,1516.38,1531.6200000000001,GLO1464 
1709942572,e4952f,-23.693069458007812,-46.6436767578125,143.17633654908303,185.5672003526452,11.05408,1516.38,1615.44,GLO1464 
1709942573,e4952f,-23.693069458007812,-46.6436767578125,143.17633654908303,185.5672003526452,11.05408,1562.1000000000001,1615.44,GLO1464 
1709942574,e4952f,-23.693069458007812,-46.6436767578125,143.17633654908303,185.5672003526452,11.05408,1569.72,1615.44,GLO1464 
1709942575,e4952f,-23.713523735434322,-46.64592814895342,143.17633654908303,185.5672003526452,11.05408,1592.5800000000002,1615.44,GLO1464 
1709942576,e4952f,-23.713523735434322,-46.64592814895342,143.17633654908303,185.5672003526452,11.05408,1592.5800000000002,1615.44,GLO1464 
1709942577,e4952f,-23.713523735434322,-46.64592814895342,143.17633654908303,185.5672003526452,11.05408,1592.5800000000002,1615.44,GLO1464 
1709942578,e4952f,-23.713523735434322,-46.64592814895342,145.12974933630147,185.08410340959443,14.630400000000002,1630.68,1729.74,GLO1464 
1709942579,e4952f,-23.713523735434322,-46.64592814895342,145.12974933630147,185.08410340959443,14.630400000000002,1630.68,1722.1200000000001,GLO1464 
1709942580,e4952f,-23.713523735434322,-46.64592814895342,145.12974933630147,185.08410340959443,14.630400000000002,1661.16,1722.1200000000001,GLO1464 
1709942581,e4952f,-23.713523735434322,-46.64592814895342,145.12974933630147,185.08410340959443,14.630400000000002,1676.4,1722.1200000000001,GLO1464 
1709942582,e4952f,-23.713523735434322,-46.64592814895342,145.12974933630147,185.08410340959443,14.630400000000002,1676.4,1722.1200000000001,GLO1464 
1709942583,e4952f,-23.713523735434322,-46.64592814895342,146.1102471740276,184.84740739056772,12.679680000000001,1691.64,1775.46,GLO1464 
1709942584,e4952f,-23.713523735434322,-46.64592814895342,146.1102471740276,184.84740739056772,12.679680000000001,1691.64,1775.46,GLO1464 
1709942585,e4952f,-23.713523735434322,-46.64592814895342,146.62285759722306,184.83041995828995,11.704320000000001,1714.5,1790.7,GLO1464 
